4.370219707489013672e-01,7.403244972229003906e-01,2.011437341570854187e-02,2.823325991630554199e-01,1.667558997869491577e-01,7.233859598636627197e-02,2.062602192163467407e-01,3.255607485771179199e-01,3.767674863338470459e-01,5.588167309761047363e-01,4.391945004463195801e-01,7.052195072174072266e-01,1.844522356986999512e-01,8.581174612045288086e-01,7.387593388557434082e-03,6.504675149917602539e-01,3.973048329353332520e-01,5.386898517608642578e-01,1.603869497776031494e-01,1.781014800071716309e-01,8.207445740699768066e-01,9.482616186141967773e-01,3.334241509437561035e-01,6.723226308822631836e-01,8.563891649246215820e-01,9.146066308021545410e-01,6.504421681165695190e-02,5.905478447675704956e-02,1.498304158449172974e-01,8.981424570083618164e-01,1.183468326926231384e-01,4.411076009273529053e-01,9.378895759582519531e-01,5.531652569770812988e-01,6.718771457672119141e-01,3.355156183242797852e-01,6.665009260177612305e-01,8.546256422996520996e-01,1.000000047497451305e-03,7.701442837715148926e-01,9.990000128746032715e-01,7.281656861305236816e-01,2.604440152645111084e-01,8.092793226242065430e-01,8.322601020336151123e-02,4.678935110569000244e-01,8.885955214500427246e-01,3.136141300201416016e-01,3.077753186225891113e-01,1.100285798311233521e-01,1.000000047497451305e-03,6.988354921340942383e-01,2.316281199455261230e-01,2.455466538667678833e-01,5.115731358528137207e-01,3.336254507303237915e-02,5.941175818443298340e-01,1.267285645008087158e-01,5.693055391311645508e-01,7.197583317756652832e-01,8.233443647623062134e-02,3.940559923648834229e-01,7.144001126289367676e-01,4.341792464256286621e-01,6.995345652103424072e-02,5.558964014053344727e-01,6.437946557998657227e-01,5.348891019821166992e-01,9.245947599411010742e-01,6.065550446510314941e-01,9.234018921852111816e-01
2.474747598171234131e-01,2.492763996124267578e-01,9.173911809921264648e-01,2.876769304275512695e-01,2.753542065620422363e-01,8.175086975097656250e-01,4.577657580375671387e-01,6.408122181892395020e-01,8.359978795051574707e-01,9.933059811592102051e-01,7.336720824241638184e-01,6.409425139427185059e-01,2.388984262943267822e-01,1.599278450012207031e-01,7.858863472938537598e-01,3.180913031101226807e-01,9.990000128746032715e-01,5.534415841102600098e-01,7.316955924034118652e-01,4.745991900563240051e-03,9.990000128746032715e-01,3.399122357368469238e-01,6.883894801139831543e-01,2.981369197368621826e-01,1.270269155502319336e-01,9.990000128746032715e-01,4.636796116828918457e-01,1.000000047497451305e-03,7.271448373794555664e-01,4.366447925567626953e-01,6.370580196380615234e-01,9.959419965744018555e-01,2.472698539495468140e-01,9.990000128746032715e-01,7.333599925041198730e-01,1.258212327957153320e-01,8.194373250007629395e-01,8.008968234062194824e-01,9.990000128746032715e-01,2.823405265808105469e-01,2.471358031034469604e-01,8.225955963134765625e-01,5.868182778358459473e-01,1.760001927614212036e-01,8.654629588127136230e-01,8.638761043548583984e-01,8.130246400833129883e-01,6.015248894691467285e-01,1.427097991108894348e-02,1.000000047497451305e-03,1.000000047497451305e-03,1.383064836263656616e-01,1.362110078334808350e-01,9.700278639793395996e-01,6.488309502601623535e-01,4.428220987319946289e-01,9.520307779312133789e-01,1.417333260178565979e-02,3.891835808753967285e-01,6.957591772079467773e-01,9.990000128746032715e-01,4.510303139686584473e-01,1.000000047497451305e-03,9.106325507164001465e-01,3.429741859436035156e-01,9.171050786972045898e-01,2.778607606887817383e-01,7.535419464111328125e-01,6.371217370033264160e-01,6.662401556968688965e-01,2.645523659884929657e-02
1.799177080392837524e-01,2.413435131311416626e-01,1.645518839359283447e-01,1.000000047497451305e-03,3.457092642784118652e-01,5.929890871047973633e-01,4.397171139717102051e-01,1.325559616088867188e-01,1.000000047497451305e-03,9.990000128746032715e-01,6.881003379821777344e-01,8.329320698976516724e-02,1.323256790637969971e-01,6.238259673118591309e-01,7.542944699525833130e-02,4.613590240478515625e-01,8.500201106071472168e-01,7.268289327621459961e-01,3.598476648330688477e-01,3.737698197364807129e-01,7.399556040763854980e-01,7.089810371398925781e-01,2.767914235591888428e-01,1.385761946439743042e-01,1.000000047497451305e-03,6.063449978828430176e-01,7.263293266296386719e-01,6.888512969017028809e-01,1.973624229431152344e-01,9.990000128746032715e-01,4.597453474998474121e-01,2.601412832736968994e-01,4.309483170509338379e-01,8.653343319892883301e-01,7.892327904701232910e-01,3.849194347858428955e-01,1.000000047497451305e-03,4.900840818881988525e-01,5.097176432609558105e-01,3.301739394664764404e-01,8.727554678916931152e-01,1.000000047497451305e-03,1.403150409460067749e-01,9.247544407844543457e-01,7.343426346778869629e-02,7.594607472419738770e-01,4.046704173088073730e-01,9.990000128746032715e-01,3.832966685295104980e-01,1.000000047497451305e-03,6.150660514831542969e-01,8.921779394149780273e-01,9.990000128746032715e-01,8.119722008705139160e-01,1.339515596628189087e-01,1.143620312213897705e-01,7.367782592773437500e-01,8.290164470672607422e-01,8.301762342453002930e-01,6.766530871391296387e-01,9.990000128746032715e-01,5.215663313865661621e-01,2.700078189373016357e-01,6.059905886650085449e-01,7.243103981018066406e-01,4.295480251312255859e-01,8.061815500259399414e-01,9.990000128746032715e-01,2.748757302761077881e-01,9.990000128746032715e-01,5.395565927028656006e-02
3.163295388221740723e-01,3.250791430473327637e-01,6.956619620323181152e-01,1.000000047497451305e-03,9.990000128746032715e-01,6.371156573295593262e-01,2.050190120935440063e-01,1.000000047497451305e-03,1.420636028051376343e-01,3.209968209266662598e-01,9.990000128746032715e-01,1.547366976737976074e-01,7.501076459884643555e-01,3.920143842697143555e-01,9.990000128746032715e-01,6.547346115112304688e-01,7.153924703598022461e-01,2.698804438114166260e-01,7.363466620445251465e-01,9.886034131050109863e-01,9.571882337331771851e-02,3.002536892890930176e-01,4.091104865074157715e-01,1.000000047497451305e-03,4.034816026687622070e-01,6.236761808395385742e-01,6.173607110977172852e-01,5.052446126937866211e-01,9.990000128746032715e-01,7.678570151329040527e-01,3.740101158618927002e-01,5.979294180870056152e-01,4.220313429832458496e-01,2.439093142747879028e-01,6.101934909820556641e-01,8.690686821937561035e-01,7.286019325256347656e-01,1.904020458459854126e-01,7.867593169212341309e-01,5.665801763534545898e-01,9.990000128746032715e-01,4.147163033485412598e-01,6.388459801673889160e-01,3.847116827964782715e-01,8.180760145187377930e-01,9.557624906301498413e-02,3.968335390090942383e-01,5.600219368934631348e-01,6.683140397071838379e-01,9.450820088386535645e-01,8.880570530891418457e-01,9.990000128746032715e-01,1.326810121536254883e-01,4.807889461517333984e-01,6.408737897872924805e-01,5.721026062965393066e-01,2.208115011453628540e-01,2.114796936511993408e-01,1.273839324712753296e-01,8.119192123413085938e-01,6.202471256256103516e-01,7.838022708892822266e-01,4.878010749816894531e-01,3.885698020458221436e-01,6.167008280754089355e-01,5.333460569381713867e-01,6.076390147209167480e-01,9.990000128746032715e-01,7.138421535491943359e-01,4.727199673652648926e-01,8.020823448896408081e-02
3.823665678501129150e-01,9.848977923393249512e-01,6.577145457267761230e-01,6.721612215042114258e-01,7.024884223937988281e-01,6.031426787376403809e-01,6.490114927291870117e-01,6.408840417861938477e-01,4.388580918312072754e-01,5.957097411155700684e-01,4.726887941360473633e-01,1.000000047497451305e-03,2.479242831468582153e-01,1.000000047497451305e-03,9.990000128746032715e-01,5.161283910274505615e-02,6.818588376045227051e-01,7.449617981910705566e-01,8.184131383895874023e-01,4.394945502281188965e-01,2.909714281558990479e-01,3.368801474571228027e-01,2.151721119880676270e-01,3.550398647785186768e-01,4.625120162963867188e-01,4.422697126865386963e-01,9.990000128746032715e-01,9.990000128746032715e-01,1.271182149648666382e-01,2.408913522958755493e-01,3.229627013206481934e-01,6.295840740203857422e-01,5.985857844352722168e-01,3.381943702697753906e-01,3.780334293842315674e-01,9.816717505455017090e-01,2.858488559722900391e-01,7.466849684715270996e-01,1.036660894751548767e-01,2.319673150777816772e-01,6.458569169044494629e-01,3.471411168575286865e-01,2.826716601848602295e-01,7.518060803413391113e-01,6.740099787712097168e-01,5.241374969482421875e-01,1.454555615782737732e-02,8.815277218818664551e-01,9.204910695552825928e-02,6.493517160415649414e-01,6.552961468696594238e-01,1.523304283618927002e-01,1.943624913692474365e-01,9.990000128746032715e-01,9.747095108032226562e-01,4.084407091140747070e-01,9.966081380844116211e-01,8.198060989379882812e-01,6.964071393013000488e-01,9.841153025627136230e-01,2.287434488534927368e-01,5.213044285774230957e-01,5.735170841217041016e-01,7.402406930923461914e-01,9.296151399612426758e-01,1.645712256431579590e-01,6.402388811111450195e-01,6.017287373542785645e-01,1.296983212232589722e-01,3.870691657066345215e-01,5.023034214973449707e-01
3.452974557876586914e-01,7.965886592864990234e-01,4.461462199687957764e-01,7.827494144439697266e-01,9.904717803001403809e-01,3.002483248710632324e-01,1.430058330297470093e-01,9.013084173202514648e-01,5.415593981742858887e-01,9.747403860092163086e-01,6.366044282913208008e-01,9.939129948616027832e-01,5.460708141326904297e-01,5.264259576797485352e-01,1.354279071092605591e-01,3.557051718235015869e-01,2.621856704354286194e-02,1.603951752185821533e-01,7.456371784210205078e-01,3.039968945086002350e-02,3.665430843830108643e-01,8.623462319374084473e-01,6.926777362823486328e-01,6.909421682357788086e-01,1.886367946863174438e-01,4.419042766094207764e-01,5.815774202346801758e-01,9.897516965866088867e-01,2.039062231779098511e-01,2.477329075336456299e-01,2.621730864048004150e-01,7.501724362373352051e-01,4.569753408432006836e-01,5.692943930625915527e-02,5.085162520408630371e-01,2.119601666927337646e-01,7.986042499542236328e-01,2.973313927650451660e-01,2.760601229965686798e-02,5.934324264526367188e-01,8.438404202461242676e-01,3.810161352157592773e-01,7.498583197593688965e-01,5.111414790153503418e-01,5.409517884254455566e-01,9.594343304634094238e-01,8.039609193801879883e-01,3.232306614518165588e-02,7.093872427940368652e-01,4.650014936923980713e-01,9.475489258766174316e-01,2.214327305555343628e-01,2.670720219612121582e-01,8.147396147251129150e-02,4.286188185214996338e-01,1.090187653899192810e-01,6.337867379188537598e-01,8.029632568359375000e-01,6.968004703521728516e-01,7.662113904953002930e-01,3.424541056156158447e-01,8.458514809608459473e-01,4.287687838077545166e-01,8.240098953247070312e-01,6.264961361885070801e-01,1.434230506420135498e-01,7.838690280914306641e-02,1.833264343440532684e-02,6.672500073909759521e-02,4.585838019847869873e-01,1.133419200778007507e-01
2.778334915637969971e-02,7.548614740371704102e-01,3.948504924774169922e-01,7.469384670257568359e-01,4.524048268795013428e-01,4.500867426395416260e-01,4.780724942684173584e-01,4.740039408206939697e-01,8.031633496284484863e-01,4.023925065994262695e-01,9.046861529350280762e-01,3.706104680895805359e-02,7.738743424415588379e-01,1.256413757801055908e-01,6.185135841369628906e-01,1.036426145583391190e-02,5.386272668838500977e-01,3.017956623807549477e-03,9.511938095092773438e-01,9.054020047187805176e-01,7.959669232368469238e-01,9.152743220329284668e-01,1.455582380294799805e-01,1.577300727367401123e-01,1.876316666603088379e-01,6.224958896636962891e-01,9.058095216751098633e-01,9.899551868438720703e-01,7.111224532127380371e-01,7.318004369735717773e-01,9.092931747436523438e-01,4.008737206459045410e-01,2.498506754636764526e-01,1.734301745891571045e-01,1.194570511579513550e-01,8.126105666160583496e-01,1.467923671007156372e-01,2.642974853515625000e-01,8.190891742706298828e-01,3.105872571468353271e-01,9.824174642562866211e-01,2.666386961936950684e-01,5.336533188819885254e-01,3.144670128822326660e-01,9.107728600502014160e-01,3.665566444396972656e-01,4.335923194885253906e-01,5.122926831245422363e-01,9.388864636421203613e-01,3.094900585711002350e-02,7.168786525726318359e-01,8.910189270973205566e-01,2.728722430765628815e-02,5.220512747764587402e-01,3.259898126125335693e-01,8.594893217086791992e-01,5.585165619850158691e-01,6.902278661727905273e-01,4.528535008430480957e-01,6.283090114593505859e-01,2.900968492031097412e-01,9.348577819764614105e-03,5.767559409141540527e-01,3.114442229270935059e-01,5.172675848007202148e-01,9.164058566093444824e-01,4.264747798442840576e-01,2.473960369825363159e-01,3.712937533855438232e-01,9.318611025810241699e-01,9.368683695793151855e-01
8.443299531936645508e-01,9.202064871788024902e-01,2.279002964496612549e-01,8.748220652341842651e-02,2.273097336292266846e-01,3.143766224384307861e-01,1.747658699750900269e-01,6.070941686630249023e-01,4.135864078998565674e-01,8.163515329360961914e-01,1.851304024457931519e-01,7.018765211105346680e-01,2.403556257486343384e-01,5.742191076278686523e-01,3.489876091480255127e-01,5.696440115571022034e-02,2.288136780261993408e-01,6.641025543212890625e-01,4.972500801086425781e-01,5.190159678459167480e-01,1.747201532125473022e-01,5.707158446311950684e-01,9.967534542083740234e-01,8.168351054191589355e-01,5.943726301193237305e-01,9.759890437126159668e-01,9.015625715255737305e-01,5.956079363822937012e-01,3.242632374167442322e-02,9.357709437608718872e-02,6.537171453237533569e-02,4.517331421375274658e-01,3.754348456859588623e-01,9.753500223159790039e-01,1.679832935333251953e-01,9.727876186370849609e-01,7.674748897552490234e-01,8.242378234863281250e-01,6.326158046722412109e-01,6.687327623367309570e-01,4.768823385238647461e-01,1.313635706901550293e-02,3.530060946941375732e-01,4.920718073844909668e-01,7.300912141799926758e-01,4.686283469200134277e-01,4.574049115180969238e-01,1.376627385616302490e-01,1.088873390108346939e-02,7.582782506942749023e-01,3.199528455734252930e-01,9.843834638595581055e-01,2.202342301607131958e-01,3.387080132961273193e-01,5.238961577415466309e-01,7.548914551734924316e-01,4.638577699661254883e-01,1.248225420713424683e-01,3.125013709068298340e-01,5.045191645622253418e-01,6.738489866256713867e-01,7.701499462127685547e-01,1.303357779979705811e-01,2.291513048112392426e-02,5.190823078155517578e-01,8.099887371063232422e-01,1.260376721620559692e-02,6.724698543548583984e-01,6.868082284927368164e-01,4.492467641830444336e-01,9.147886633872985840e-01
7.743609547615051270e-01,1.352398246526718140e-01,6.144283413887023926e-01,7.293179035186767578e-01,9.603994488716125488e-01,5.191543102264404297e-01,5.436985492706298828e-01,4.484996795654296875e-01,1.441197246313095093e-01,6.905298829078674316e-01,8.017296791076660156e-01,2.224297076463699341e-01,7.258284687995910645e-01,6.503745913505554199e-02,6.173209547996520996e-01,1.596027314662933350e-01,6.437994241714477539e-01,2.977374494075775146e-01,9.376983046531677246e-01,2.235349565744400024e-01,8.369319885969161987e-02,6.372846364974975586e-01,4.386418163776397705e-01,8.632449507713317871e-01,6.144732832908630371e-01,3.513966202735900879e-01,3.441120684146881104e-01,3.289478719234466553e-01,1.251835748553276062e-02,5.070824623107910156e-01,1.000000047497451305e-03,2.409204244613647461e-01,5.445641279220581055e-01,9.297764301300048828e-01,2.105295658111572266e-01,3.617022037506103516e-01,7.762562483549118042e-02,9.990000128746032715e-01,8.413143754005432129e-01,6.838845014572143555e-01,4.345178604125976562e-01,7.048541903495788574e-01,3.053060770034790039e-01,9.990000128746032715e-01,8.360517024993896484e-01,6.080312132835388184e-01,1.000000047497451305e-03,9.990000128746032715e-01,2.983365766704082489e-02,7.260209321975708008e-02,3.011818826198577881e-01,5.342018008232116699e-01,1.675148680806159973e-02,8.593187928199768066e-01,3.187450468540191650e-01,5.138957500457763672e-01,8.843058347702026367e-01,8.073235303163528442e-02,4.709543585777282715e-01,8.789282441139221191e-01,7.682185769081115723e-01,4.671274423599243164e-01,1.654822677373886108e-01,8.616063594818115234e-01,9.990000128746032715e-01,2.955615222454071045e-01,6.521819233894348145e-01,1.000000047497451305e-03,7.052717208862304688e-01,3.222499787807464600e-01,2.650969922542572021e-01
3.900809586048126221e-01,1.701036542654037476e-01,9.946309328079223633e-01,2.801542580127716064e-01,6.206973791122436523e-01,4.041163623332977295e-01,2.221611887216567993e-01,1.164540126919746399e-01,1.000000047497451305e-03,5.979216098785400391e-01,3.515494763851165771e-01,4.470615088939666748e-01,1.806534454226493835e-02,6.975519061088562012e-01,1.658389344811439514e-02,8.957089185714721680e-01,8.716113865375518799e-02,4.824051856994628906e-01,1.000000047497451305e-03,6.971163749694824219e-01,9.960592538118362427e-02,4.379040598869323730e-01,8.300774693489074707e-01,5.993149429559707642e-02,4.610872864723205566e-01,3.066171705722808838e-01,6.691961288452148438e-01,8.129150867462158203e-01,8.654901385307312012e-02,9.519664645195007324e-01,1.000000047497451305e-03,7.702370882034301758e-01,4.689038991928100586e-01,4.932203888893127441e-01,8.487468361854553223e-01,8.069289326667785645e-01,8.973262310028076172e-01,3.680849671363830566e-01,1.000000047497451305e-03,9.990000128746032715e-01,9.478970170021057129e-01,6.388509869575500488e-01,4.266888499259948730e-01,7.969561815261840820e-01,6.905296444892883301e-01,4.648758471012115479e-01,6.803225874900817871e-01,8.406242132186889648e-01,7.032111287117004395e-01,3.118660151958465576e-01,6.073080897331237793e-01,9.311284869909286499e-02,8.648965358734130859e-01,8.064166903495788574e-01,3.293156325817108154e-01,3.076720051467418671e-02,1.302839368581771851e-01,2.120967507362365723e-01,7.930285930633544922e-01,6.331663727760314941e-01,3.767115771770477295e-01,4.835470020771026611e-02,2.001444846391677856e-01,7.038710117340087891e-01,4.141384363174438477e-01,3.673602640628814697e-01,3.541171848773956299e-01,9.181352853775024414e-01,3.363482356071472168e-01,4.356987476348876953e-01,5.849716663360595703e-01
